PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,Transported,Deck,Num,Side
6947_02,1,0,2,49,0,1,1,264,1
6949_01,0,0,0,25,0,0,4,464,1
6950_01,1,1,0,19,0,1,1,265,1
6950_02,1,1,0,15,0,1,1,265,1
6951_01,1,0,2,37,0,1,3,219,0
6951_02,1,1,2,27,0,1,3,219,0
6954_01,2,0,2,28,0,0,4,445,0
6954_02,0,0,2,22,0,0,4,445,0
6957_01,1,0,2,26,0,1,1,266,1
6960_01,0,0,1,25,0,0,6,1135,1
6962_01,0,0,2,19,0,0,6,1136,1
6963_01,2,0,2,20,0,0,5,1328,1
6964_01,0,0,0,35,0,0,5,1444,0
6966_01,0,0,2,37,0,0,5,1446,0
6967_01,1,0,0,37,0,0,2,256,1
6968_01,0,0,2,13,0,0,5,1447,0
6968_02,0,0,1,20,0,0,5,1447,0
6970_01,2,0,2,65,0,0,5,82,1
6970_02,2,0,2,29,0,0,4,465,1
6971_01,1,0,2,0,0,1,2,225,0
6971_02,1,0,2,4,0,1,2,225,0
6971_03,1,1,2,19,0,1,2,225,0
6971_04,1,1,0,17,0,1,2,225,0
6971_05,1,0,0,28,0,1,2,225,0
6971_06,1,0,0,28,0,0,2,225,0
6972_01,0,0,2,21,0,0,6,1126,0
6973_01,0,0,1,45,0,0,4,466,1
6976_01,0,0,2,21,0,1,6,1127,0
6977_01,0,1,1,20,0,1,6,1137,1
6977_02,0,0,2,38,0,1,6,1137,1
6978_01,0,0,0,24,0,1,4,446,0
6979_01,0,0,2,22,0,0,4,447,0
6980_01,0,0,2,44,0,1,5,1331,1
6981_01,0,0,1,41,0,0,5,1332,1
6982_01,0,1,2,21,0,1,6,1128,0
6984_01,2,0,2,26,0,0,5,1450,0
6984_02,2,1,2,54,0,1,5,1450,0
6984_03,2,0,2,19,0,0,5,1450,0
6985_01,0,0,2,32,0,0,6,1138,1
6987_01,0,1,2,27,0,1,6,1139,1
6988_01,1,0,2,26,0,0,2,226,0
6988_02,1,0,2,28,0,1,2,226,0
6990_01,0,0,1,21,0,0,5,82,1
6991_01,1,0,0,38,0,0,1,233,0
6991_02,1,1,2,43,0,1,1,233,0
6992_01,0,0,2,12,0,0,6,1131,0
6992_02,0,1,2,25,0,0,6,1131,0
6992_03,0,1,2,27,0,1,6,1131,0
6994_01,1,1,2,22,0,1,1,267,1
6994_02,1,0,2,20,0,0,1,267,1
6995_01,0,0,0,24,0,0,5,1334,1
6996_01,0,0,0,34,0,0,5,1452,0
6997_01,2,0,2,42,0,0,3,220,0
6997_02,2,0,2,24,0,0,5,1453,0
6998_01,0,0,2,28,0,0,5,1454,0
6999_01,2,0,2,29,0,0,4,449,0
7001_01,1,1,2,31,0,1,3,213,1
7002_01,0,0,2,29,0,0,6,1141,1
7004_01,0,0,0,14,0,0,5,1337,1
7005_01,0,0,0,16,0,1,5,1338,1
7006_01,0,1,1,16,0,1,6,1142,1
7007_01,1,0,2,27,0,1,4,450,0
7007_02,1,0,2,27,0,0,4,450,0
7008_01,0,0,2,23,0,0,5,1339,1
7010_01,0,0,2,16,0,0,6,1143,1
7010_02,0,0,2,30,0,1,5,1340,1
7011_01,0,0,2,24,0,0,5,1455,0
7013_01,0,1,2,36,0,1,6,1144,1
7014_01,1,0,0,25,0,1,2,257,1
7015_01,1,1,2,29,0,1,2,227,0
7016_01,0,1,1,21,0,0,6,1132,0
7017_01,0,1,2,26,0,1,6,1133,0
7018_01,2,0,2,30,0,0,4,467,1
7019_01,0,0,2,31,0,0,5,1457,0
7019_02,0,0,2,20,0,0,5,1457,0
7020_01,0,1,2,27,0,1,6,1145,1
7021_01,0,1,0,33,0,1,6,1146,1
7022_01,1,0,2,35,0,1,3,215,1
7022_02,1,0,2,46,0,0,3,215,1
7025_01,0,1,2,63,0,1,6,1147,1
7026_01,1,0,0,37,0,0,0,86,1
7027_01,0,0,2,23,0,1,4,451,0
7028_01,0,0,0,5,0,1,6,1148,1
7028_02,0,1,2,16,0,1,6,1148,1
7029_01,0,0,2,20,0,1,5,1458,0
7029_02,0,1,1,49,0,0,5,1458,0
7031_01,0,0,2,3,0,1,6,1135,0
7032_01,0,0,2,41,0,0,5,1459,0
7034_01,2,0,2,27,0,0,5,1341,1
7036_01,0,1,2,14,0,1,6,1136,0
7037_01,2,0,2,26,0,0,3,216,1
7038_01,0,1,2,51,0,0,6,1137,0
7039_01,0,0,1,36,0,0,5,1461,0
7040_01,0,1,2,16,0,1,6,1150,1
7041_01,2,1,2,18,0,1,5,1343,1
7042_01,0,1,1,48,0,0,6,1138,0
7044_01,2,0,2,24,0,0,3,221,0
7045_01,2,0,0,19,0,0,3,222,0
7047_01,0,1,0,21,0,1,6,1152,1
7048_01,0,0,2,24,0,0,5,1462,0
7049_01,0,1,2,21,0,1,6,1153,1
7050_01,0,0,2,13,0,1,5,1344,1
7051_01,2,0,2,39,0,0,3,223,0
7052_01,1,0,0,27,0,1,4,469,1
7053_01,0,0,1,23,0,0,5,1463,0
7056_01,1,0,0,43,0,0,3,217,1
7057_01,2,0,2,19,0,0,5,1346,1
7058_01,2,1,0,30,0,1,5,1347,1
7059_01,0,1,2,52,0,1,6,1154,1
7060_01,0,0,2,35,0,0,6,1155,1
7061_01,0,0,2,16,0,1,6,1156,1
7062_01,0,0,2,21,0,0,5,1464,0
7068_01,0,0,1,45,0,0,5,1350,1
7069_01,0,0,2,22,0,0,4,472,1
7069_02,0,1,0,27,0,0,6,1159,1
7069_03,0,0,2,0,0,1,6,1159,1
7071_01,0,0,1,63,0,0,6,1160,1
7072_01,0,0,1,56,0,0,5,1351,1
7073_01,0,1,2,40,0,1,6,1161,1
7074_01,0,1,2,1,0,1,6,1162,1
7074_02,0,0,2,24,0,0,5,1352,1
7077_01,0,0,2,36,0,0,5,1353,1
7078_01,0,0,2,13,0,0,6,1163,1
7079_01,0,0,0,13,0,0,5,1354,1
7080_01,0,1,0,37,0,1,6,1140,0
7082_01,0,0,2,44,0,0,4,473,1
7083_01,1,1,2,32,0,1,2,259,1
7083_02,1,0,0,57,0,1,2,259,1
7084_01,0,0,0,26,0,0,5,1355,1
7085_01,2,0,2,62,0,0,5,1466,0
7085_02,2,1,0,2,0,1,5,1466,0
7085_03,2,1,2,1,0,1,5,1466,0
7086_01,0,0,2,24,0,0,5,1467,0
7087_01,0,1,2,1,0,1,6,1141,0
7088_01,0,0,2,63,0,0,5,1468,0
7089_01,1,0,2,20,0,1,3,218,1
7090_01,0,0,2,15,0,0,5,1469,0
7091_01,0,1,2,32,0,1,6,1142,0
7092_01,0,0,2,24,0,1,5,1470,0
7093_01,0,1,2,32,0,0,6,1143,0
7094_01,1,0,2,36,0,1,4,454,0
7095_01,0,1,1,13,0,1,6,1144,0
7096_01,1,1,2,29,0,1,2,260,1
7096_02,1,0,2,27,0,0,2,260,1
7096_03,1,1,2,30,0,1,2,260,1
7097_01,1,0,0,27,0,1,0,75,0
7097_02,1,0,2,14,0,0,0,75,0
7097_03,1,0,2,32,1,0,0,75,0
7097_04,1,0,0,33,1,0,0,75,0
7098_01,0,0,2,35,0,1,5,1356,1
7099_01,0,0,0,21,0,0,5,1471,0
7104_01,0,0,2,57,0,0,2,228,0
7104_02,1,0,2,42,0,1,2,228,0
7105_01,0,0,0,20,0,1,5,1473,0
7106_01,2,1,2,18,0,1,5,1357,1
7109_01,1,0,0,49,0,0,1,268,1
7110_01,0,0,1,23,0,0,5,1358,1
7111_01,2,0,2,24,0,0,5,1359,1
7113_01,0,0,2,24,0,0,5,1361,1
7113_02,0,0,0,23,0,1,5,1361,1
7114_01,0,0,2,24,0,0,5,1362,1
7116_01,0,1,1,26,0,0,6,1146,0
7117_01,1,1,0,28,0,1,1,236,0
7118_01,0,0,1,17,0,0,5,1475,0
7119_01,0,0,2,20,0,0,5,1476,0
7120_01,0,0,2,22,0,0,5,1363,1
7121_01,1,1,0,23,0,1,1,269,1
7121_02,1,1,0,22,0,1,1,269,1
7126_01,0,0,2,29,0,0,5,1366,1
7127_01,1,0,2,27,0,0,1,237,0
7127_02,1,1,2,31,0,1,1,237,0
7128_01,1,0,0,37,0,0,1,238,0
7128_02,1,0,0,44,0,1,1,238,0
7128_03,1,0,0,34,0,0,1,238,0
7132_01,0,0,0,23,0,0,6,1165,1
7133_01,0,0,2,18,0,0,5,1368,1
7134_01,0,1,1,18,0,1,6,1148,0
7137_01,0,0,2,23,0,0,5,1479,0
7140_01,0,0,2,18,0,0,5,1371,1
7142_01,2,0,2,22,0,0,4,474,1
7142_02,2,0,2,10,0,1,4,474,1
7142_03,2,1,2,27,0,0,4,474,1
7143_01,2,0,2,31,0,0,5,1372,1
7144_01,0,1,2,48,0,0,6,1150,0
7148_01,1,0,0,51,1,1,0,87,1
7149_01,2,1,1,25,0,1,5,1482,0
7151_01,2,0,2,32,0,0,4,459,0
7152_01,0,0,2,8,0,1,6,1167,1
7152_02,0,1,1,49,0,1,6,1167,1
7155_01,0,0,1,28,0,0,5,1375,1
7156_01,2,0,2,3,0,1,4,475,1
7156_02,2,0,2,27,0,1,4,475,1
7156_03,2,1,2,31,0,1,4,475,1
7156_04,2,0,2,11,0,1,4,475,1
7157_01,2,1,2,27,0,1,5,82,1
7157_02,2,0,2,33,0,0,3,219,1
7159_01,1,1,1,32,0,1,2,263,1
7160_01,0,1,2,20,0,1,6,1152,0
7161_01,1,0,2,33,0,0,4,476,1
7162_01,0,0,2,65,0,0,5,1485,0
7165_01,2,1,2,18,0,1,5,1377,1
7166_01,2,0,2,19,0,0,5,1378,1
7167_01,1,0,0,33,0,1,1,270,1
7168_01,0,0,2,27,0,1,6,1168,1
7170_01,0,1,1,31,0,0,6,1154,0
7171_01,0,1,2,37,0,1,6,1155,0
7173_01,0,1,1,19,0,1,6,1156,0
7175_01,0,0,2,18,0,0,5,1486,0
7176_01,1,1,0,47,0,1,2,232,0
7176_02,1,0,2,26,0,0,2,232,0
7176_03,1,0,2,25,0,1,2,232,0
7177_01,0,0,2,38,0,0,5,1380,1
7179_01,0,0,2,53,0,1,4,460,0
7180_01,0,0,2,38,0,0,4,478,1
7181_01,2,1,2,28,0,1,5,1488,0
7182_01,0,0,2,46,0,0,5,82,1
7184_01,0,0,2,18,0,1,6,1170,1
7186_01,1,1,2,14,0,1,4,461,0
7186_02,1,0,2,32,0,0,4,461,0
7186_03,1,0,2,44,0,0,4,461,0
7187_01,0,1,1,28,0,1,6,1158,0
7188_01,1,0,2,2,0,1,2,233,0
7188_02,1,0,2,28,0,0,2,233,0
7188_03,1,1,2,27,1,1,2,233,0
7189_01,1,1,2,29,0,1,2,234,0
7190_01,0,1,0,14,0,1,6,1171,1
7191_01,0,0,2,14,0,0,5,1490,0
7192_01,0,1,2,17,0,1,6,1172,1
7193_01,0,0,2,35,0,1,5,1381,1
7194_01,0,0,2,36,0,0,5,1382,1
7197_01,2,0,2,51,0,0,5,1383,1
7199_01,0,0,2,54,0,0,6,1174,1
7200_01,1,0,2,37,0,1,2,264,1
7202_01,0,0,2,37,0,0,4,462,0
7203_01,0,0,2,24,0,1,4,463,0
7205_01,2,0,2,27,0,0,5,1386,1
7206_01,0,0,2,38,0,0,5,1387,1
7207_01,0,1,2,28,0,1,6,1160,0
7208_01,0,0,2,0,0,1,6,1161,0
7208_02,0,0,2,16,0,0,5,1492,0
7210_01,0,0,2,25,0,0,5,1493,0
7214_01,0,0,0,22,0,1,5,1389,1
7215_01,2,1,2,24,0,1,5,1494,0
7216_01,0,0,1,37,0,1,4,464,0
7217_01,2,0,2,21,0,1,5,1495,0
7218_01,1,0,2,53,0,1,1,271,1
7219_01,1,0,2,0,0,1,2,235,0
7219_02,1,1,2,2,0,0,2,235,0
7219_03,1,1,2,64,0,1,2,235,0
7219_04,1,0,2,24,0,0,5,82,1
7219_05,1,1,2,40,0,1,2,235,0
7219_06,1,0,2,32,0,0,2,235,0
7221_01,1,0,0,54,1,0,1,239,0
7224_01,0,1,2,30,0,1,6,1175,1
7225_01,1,0,0,37,0,0,0,77,0
7226_01,2,0,2,20,0,0,4,481,1
7227_01,2,0,2,22,0,0,5,1497,0
7229_01,0,0,1,57,0,0,5,1391,1
7230_01,0,1,2,34,0,1,6,1177,1
7232_01,1,0,2,51,0,0,1,240,0
7233_01,2,1,2,47,0,0,4,465,0
7234_01,0,0,2,22,0,0,6,1163,0
7235_01,1,0,2,36,0,0,1,241,0
7236_01,0,1,2,16,0,1,5,82,1
7238_01,2,0,2,60,0,0,5,1499,0
7240_01,2,0,2,39,0,1,5,1392,1
7240_02,2,0,2,18,0,1,5,1392,1
7242_01,1,1,0,30,0,1,1,273,1
7246_01,2,0,2,45,0,0,5,1395,1
7247_01,0,0,2,30,0,0,5,1396,1
7249_01,0,0,2,21,0,0,4,482,1
7249_02,2,0,2,0,0,1,5,1397,1
7250_01,2,0,0,51,0,1,5,1501,0
7252_01,2,0,2,22,0,0,4,466,0
7253_01,1,0,2,26,0,1,3,225,0
7255_01,0,0,2,10,0,0,6,1166,0
7256_01,0,0,2,21,0,0,4,484,1
7257_01,0,1,0,14,0,1,6,1167,0
7257_02,0,0,2,27,0,0,4,467,0
7258_01,0,0,2,43,0,1,5,1502,0
7259_01,0,0,1,22,0,1,5,1503,0
7260_01,0,0,2,22,0,0,5,1398,1
7261_01,0,1,1,23,0,1,6,1168,0
7267_01,1,1,2,25,0,1,2,265,1
7267_02,1,0,2,35,0,1,2,265,1
7268_01,0,0,2,30,0,0,4,468,0
7270_01,0,1,2,37,0,1,6,1170,0
7271_01,0,0,0,21,0,0,6,1171,0
7273_01,0,0,0,36,0,1,6,1183,1
7274_01,0,0,2,13,0,0,5,1506,0
7276_01,0,0,0,22,0,0,5,1507,0
7277_01,0,1,2,36,0,1,6,1184,1
7278_01,0,0,2,17,0,1,4,485,1
7279_01,1,1,0,38,0,1,2,236,0
7280_01,2,0,2,34,0,0,5,1508,0
7283_01,2,0,2,20,0,1,5,1509,0
7284_01,0,0,2,17,0,0,6,1174,0
7285_01,0,1,1,36,0,1,6,1185,1
7289_01,1,0,0,52,0,1,0,78,0
7290_01,1,1,0,32,0,1,3,227,0
7290_02,1,1,0,35,0,1,3,227,0
7290_03,1,1,0,27,0,1,3,227,0
7290_04,1,0,2,36,0,0,3,227,0
7290_05,1,0,2,36,0,0,3,227,0
7292_01,2,0,0,21,0,0,3,220,1
7296_01,2,0,2,33,0,0,3,228,0
7297_01,0,0,2,40,0,0,6,1188,1
7298_01,0,0,2,24,0,1,5,1510,0
7300_01,0,0,2,35,0,1,6,1189,1
7301_01,2,1,2,29,0,1,5,1511,0
7302_01,2,0,2,33,0,0,4,486,1
7303_01,0,0,2,51,0,0,4,487,1
7304_01,2,1,2,10,0,1,5,1512,0
7305_01,0,1,2,41,0,1,6,1190,1
7306_01,0,0,0,26,0,1,4,471,0
7307_01,0,0,2,39,0,0,5,1405,1
7309_01,2,0,2,14,0,0,5,1513,0
7310_01,2,0,2,28,0,0,3,229,0
7311_01,0,0,2,18,0,0,5,1514,0
7313_01,2,0,2,41,0,0,3,231,0
7314_01,1,0,2,33,0,1,2,237,0
7320_01,0,0,2,26,0,0,5,1517,0
7321_01,2,1,2,31,0,1,5,1518,0
7322_01,0,0,2,63,0,0,5,1408,1
7323_01,0,0,2,30,0,0,5,1409,1
7324_01,1,0,2,27,0,1,2,238,0
7326_01,0,0,2,47,0,0,5,1519,0
7327_01,2,0,2,37,0,1,5,1520,0
7328_01,0,0,2,14,0,0,5,1410,1
7330_01,0,0,2,27,0,0,2,268,1
7331_01,2,0,2,61,0,0,3,232,0
7332_01,0,0,2,39,0,0,4,488,1
7334_01,0,0,2,22,0,0,4,490,1
7336_01,0,0,2,30,0,0,5,1411,1
7336_02,0,0,2,26,0,0,5,1411,1
7337_01,1,0,2,25,0,0,0,89,1
7338_01,2,0,2,42,0,0,3,233,0
7339_01,1,0,2,33,0,0,4,474,0
7340_01,1,0,2,60,0,0,4,475,0
7341_01,0,1,0,16,0,1,6,1191,1
7342_01,0,0,2,50,0,1,6,1178,0
7343_01,0,0,2,22,0,0,5,1412,1
7344_01,0,0,1,15,0,0,5,1413,1
7346_01,2,0,2,27,0,0,4,476,0
7347_01,0,0,0,58,0,0,6,1179,0
7350_01,0,1,2,48,0,1,6,1192,1
7351_01,1,1,0,36,0,1,3,221,1
7353_01,1,0,2,60,0,0,2,269,1
7353_02,1,1,2,46,0,1,2,269,1
7353_03,1,0,2,58,0,1,5,82,1
7356_01,0,1,2,40,0,0,6,1181,0
7356_02,0,1,2,3,0,1,6,1181,0
7358_01,0,0,0,23,0,0,5,1522,0
7359_01,0,0,1,21,0,1,4,492,1
7360_01,0,1,0,29,0,1,6,1194,1
7361_01,1,1,0,23,0,1,2,239,0
7361_02,1,1,0,41,0,1,2,239,0
7365_01,0,0,2,20,0,0,6,1183,0
7366_01,0,0,2,24,0,0,6,1184,0
7367_01,2,0,2,21,0,0,3,234,0
7367_02,2,0,2,55,0,0,5,1523,0
7370_01,0,0,2,21,0,0,5,1525,0
7371_01,0,1,0,42,0,1,6,1185,0
7372_01,0,0,2,40,0,0,5,1526,0
7374_01,2,1,2,30,0,1,5,1527,0
7376_01,1,1,2,26,0,1,4,477,0
7377_01,0,1,1,43,0,0,6,1186,0
7379_01,0,0,2,20,0,0,5,1416,1
7385_01,0,0,1,19,0,0,5,1417,1
7387_01,1,0,2,40,0,1,2,240,0
7388_01,0,1,1,17,0,1,6,1198,1
7390_01,0,0,2,62,0,0,6,1190,0
7391_01,0,1,2,32,0,0,6,1191,0
7392_01,0,1,2,37,0,0,6,1192,0
7393_01,0,0,2,40,0,0,4,478,0
7394_01,0,0,0,25,0,0,6,1193,0
7395_01,1,1,0,17,0,1,1,277,1
7395_02,1,1,2,46,0,1,1,277,1
7395_03,1,0,2,38,0,0,1,277,1
7395_04,1,0,0,43,1,0,1,277,1
7396_01,1,0,0,28,0,1,2,271,1
7396_02,1,1,2,31,1,1,2,271,1
7396_03,1,1,1,35,0,1,2,271,1
7398_01,0,0,2,19,0,1,5,1531,0
7399_01,0,0,2,24,0,0,5,1418,1
7401_01,2,0,0,20,0,0,4,479,0
7402_01,1,0,2,16,0,1,2,272,1
7402_02,1,1,0,45,0,1,2,272,1
7403_01,0,0,2,19,0,0,6,1194,0
7405_01,0,0,2,23,0,1,5,1419,1
7406_01,0,0,2,19,0,0,6,1195,0
7408_01,2,0,2,32,0,0,5,1420,1
7410_01,0,0,2,41,0,1,6,1201,1
7411_01,0,0,2,30,0,0,5,1533,0
7416_01,1,0,0,41,0,0,1,278,1
7418_01,2,0,2,7,0,1,5,1534,0
7419_01,0,0,2,39,0,1,6,1197,0
7419_02,0,0,2,47,0,1,5,1535,0
7422_01,0,0,2,21,0,0,6,1204,1
7425_01,0,1,2,29,0,1,6,1200,0
7425_02,0,0,2,19,0,0,6,1200,0
7427_01,2,0,2,50,0,1,5,1423,1
7428_01,1,0,2,28,0,0,0,79,0
7429_01,2,0,2,38,0,0,5,82,1
7430_01,0,0,1,24,0,0,6,1205,1
7431_01,1,0,0,31,0,0,0,90,1
7432_01,1,1,2,38,0,1,4,481,0
7435_01,1,1,0,26,0,1,1,244,0
7436_01,0,0,2,28,0,0,6,1202,0
7437_01,1,1,0,45,0,1,1,279,1
7437_02,1,1,2,47,0,1,1,279,1
7437_03,1,1,2,60,0,1,1,279,1
7438_01,0,0,0,42,0,1,4,483,0
7442_01,0,0,2,43,0,0,4,495,1
7442_02,0,1,1,17,0,0,5,82,1
7444_01,0,1,2,17,0,0,6,1203,0
7445_01,0,1,2,20,0,0,6,1208,1
7446_01,0,0,2,18,0,0,6,1204,0
7447_01,2,0,2,24,0,0,5,1539,0
7448_01,0,0,0,25,0,0,5,1540,0
7449_01,0,0,1,20,0,0,5,1541,0
7450_01,0,0,2,23,0,0,6,1205,0
7452_01,1,1,2,48,0,1,1,281,1
7452_02,1,0,0,26,0,1,1,281,1
7452_03,1,1,0,36,0,1,1,281,1
7453_01,1,1,0,27,0,1,2,275,1
7455_01,1,0,0,41,0,1,0,80,0
7456_01,0,1,2,21,0,1,6,1210,1
7457_01,2,0,2,71,0,0,4,496,1
7458_01,0,1,2,64,0,0,6,1211,1
7459_01,1,0,2,33,0,0,1,282,1
7460_01,0,0,0,24,0,1,5,1543,0
7461_01,1,1,2,35,0,1,3,223,1
7462_01,0,1,1,13,0,1,6,1206,0
7464_01,0,1,2,11,0,1,6,1207,0
7472_01,2,1,2,27,0,1,5,1426,1
7475_01,2,1,2,43,0,1,5,1545,0
7475_02,2,1,2,36,0,1,5,1545,0
7477_01,0,0,1,22,0,0,5,1546,0
7478_01,1,0,2,56,0,1,2,276,1
7479_01,2,1,2,34,0,1,5,1429,1
7481_01,0,0,2,46,0,0,6,1215,1
7483_01,2,0,1,43,0,1,4,485,0
7484_01,0,0,0,25,0,1,6,1209,0
7485_01,1,0,2,26,0,0,5,82,1
7486_01,0,0,0,14,0,0,6,1210,0
7487_01,0,0,2,63,0,1,6,1216,1
7488_01,2,0,2,29,0,0,4,486,0
7488_02,2,1,1,45,0,1,4,486,0
7490_01,0,1,2,15,0,1,6,1217,1
7492_01,2,0,2,19,0,1,3,224,1
7494_01,0,0,2,53,0,0,4,487,0
7495_01,2,0,2,45,0,0,5,1431,1
7496_01,1,0,0,41,0,1,2,278,1
7498_01,2,0,2,68,1,0,5,1550,0
7498_02,2,1,2,5,0,1,5,1550,0
7498_03,2,0,2,27,1,1,5,1550,0
7499_01,0,0,0,20,0,1,5,1551,0
7500_01,0,0,2,54,1,0,5,1432,1
7501_01,0,0,2,18,0,0,5,1433,1
7502_01,1,0,0,45,0,1,2,241,0
7503_01,1,1,2,26,0,1,1,283,1
7503_02,1,0,2,37,0,1,1,283,1
7504_01,0,0,2,30,0,0,5,1552,0
7505_01,2,0,2,51,1,0,5,1553,0
7505_02,2,1,2,3,0,1,5,1553,0
7505_03,2,1,2,3,0,1,5,1553,0
7506_01,0,0,2,19,0,0,5,1554,0
7507_01,0,0,2,19,0,0,4,499,1
7507_02,0,0,2,6,0,1,4,499,1
7507_03,0,0,0,4,0,1,4,499,1
7508_01,1,0,2,23,0,0,1,284,1
7509_01,0,0,2,37,0,0,5,1434,1
7510_01,2,0,0,18,0,0,5,1435,1
7512_01,0,0,1,29,0,0,5,1436,1
7513_01,0,0,2,25,0,0,4,488,0
7514_01,0,0,2,52,0,0,5,1555,0
7515_01,2,1,2,24,0,0,5,1437,1
7515_02,2,0,2,0,0,1,5,1437,1
7517_01,0,0,1,25,0,0,5,1557,0
7518_01,1,1,2,26,0,1,1,246,0
7518_02,1,0,1,32,1,0,1,246,0
7520_01,0,0,2,58,0,0,5,1559,0
7521_01,0,0,2,44,0,0,5,1560,0
7522_01,0,0,2,41,0,0,6,1214,0
7523_01,0,0,2,24,0,1,6,1219,1
7524_01,0,1,2,41,0,1,6,1215,0
7524_02,0,1,1,23,0,1,6,1215,0
7525_01,1,0,2,27,0,0,2,279,1
7525_02,1,1,0,61,0,1,2,279,1
7527_01,0,0,2,18,0,1,5,1561,0
7529_01,0,1,2,18,0,1,6,1221,1
7531_01,1,1,2,27,0,1,1,286,1
7531_02,1,1,0,15,0,1,1,286,1
7533_01,0,0,0,12,0,1,6,1223,1
7534_01,0,0,1,40,0,0,5,1439,1
7535_01,0,0,2,19,0,1,5,1562,0
7536_01,2,1,2,18,0,1,5,1440,1
7538_01,1,0,2,48,1,0,0,81,0
7538_02,1,0,0,37,0,0,0,81,0
7542_01,0,0,2,35,0,0,5,1442,1
7543_01,0,0,2,29,0,0,5,1564,0
7544_01,0,0,2,54,0,0,4,501,1
7545_01,0,1,2,27,0,0,6,1225,1
7549_01,0,0,2,22,0,1,4,489,0
7550_01,0,1,1,18,0,1,6,1216,0
7552_01,0,0,2,26,0,1,4,490,0
7553_01,0,0,1,19,0,0,5,1444,1
7559_01,0,0,2,22,0,0,5,1569,0
7560_01,1,0,2,17,0,1,2,244,0
7561_01,0,0,2,18,0,0,5,1445,1
7563_01,2,1,0,39,0,1,5,1570,0
7565_01,1,0,2,37,0,1,1,247,0
7565_02,1,1,0,17,0,1,1,247,0
7565_03,1,0,0,25,0,0,1,247,0
7565_04,1,0,2,9,0,1,1,247,0
7567_01,0,1,0,15,0,0,6,1227,1
7568_01,0,0,2,19,0,0,5,1571,0
7569_01,2,0,2,18,0,0,4,493,0
7569_02,2,0,2,50,1,0,3,237,0
7572_01,0,1,2,14,0,0,6,1228,1
7573_01,0,1,1,19,0,0,6,1217,0
7574_01,1,1,0,33,0,1,1,287,1
7576_01,1,0,2,23,0,1,3,239,0
7576_02,1,0,2,39,0,0,3,239,0
7577_01,0,0,1,14,0,0,4,502,1
7578_01,0,0,0,14,0,0,5,1572,0
7579_01,0,0,1,45,0,1,6,1229,1
7580_01,0,1,2,22,0,1,6,1230,1
7583_01,2,0,2,36,0,1,5,1574,0
7584_01,1,0,2,19,0,1,1,288,1
7584_02,1,1,2,59,0,1,1,288,1
7584_03,0,0,2,31,0,0,1,288,1
7585_01,1,1,0,31,0,1,2,281,1
7585_02,1,0,2,39,0,0,2,281,1
7585_03,1,0,2,28,0,1,2,281,1
7585_04,1,1,2,19,0,1,2,281,1
7586_01,1,0,2,29,0,1,2,245,0
7588_01,0,1,0,0,0,1,6,1219,0
7588_02,0,0,0,15,0,1,6,1219,0
7592_01,0,0,2,18,0,0,5,1450,1
7594_01,1,1,0,49,0,1,2,282,1
7595_01,0,0,2,36,0,1,5,1451,1
7596_01,1,1,0,40,0,1,2,283,1
7596_02,1,1,2,56,0,1,2,283,1
7598_01,0,1,1,67,0,1,6,1231,1
7599_01,0,0,2,44,0,0,4,495,0
7601_01,0,0,2,17,0,0,6,1232,1
7604_01,2,1,2,27,0,1,5,1579,0
7604_02,2,0,2,23,0,0,5,1579,0
7605_01,2,0,0,28,0,0,5,1452,1
7606_01,2,1,2,54,0,1,5,1453,1
7608_01,2,1,2,26,0,1,5,1454,1
7609_01,1,0,0,40,1,0,0,83,0
7609_02,1,1,2,39,0,1,0,83,0
7614_01,1,1,0,40,0,1,2,246,0
7616_01,0,0,1,20,0,1,5,1457,1
7618_01,0,0,2,18,0,1,6,1235,1
7620_01,2,0,2,17,0,0,5,1583,0
7621_01,1,1,0,35,0,1,1,250,0
7622_01,0,0,2,31,0,0,6,1237,1
7623_01,0,0,2,40,0,0,6,1223,0
7624_01,1,1,1,50,0,1,2,284,1
7625_01,0,0,2,21,0,0,5,1458,1
7626_01,0,0,2,29,0,0,4,496,0
7627_01,1,0,0,63,0,1,0,92,1
7628_01,2,0,2,19,0,1,5,1584,0
7628_02,2,0,2,36,0,0,3,240,0
7630_01,0,0,0,48,0,0,5,1585,0
7631_01,1,0,2,33,0,0,4,497,0
7632_01,2,0,2,28,0,0,3,226,1
7633_01,0,0,2,39,0,0,6,1224,0
7634_01,0,1,2,27,0,1,6,1239,1
7635_01,1,1,0,58,0,1,1,289,1
7639_01,1,1,0,44,0,1,1,290,1
7640_01,0,1,2,23,0,1,6,1226,0
7641_01,0,0,0,21,0,1,5,1586,0
7643_01,1,0,0,53,0,0,2,247,0
7643_02,1,1,2,14,0,1,2,247,0
7644_01,0,1,1,17,0,1,6,1227,0
7646_01,1,0,0,25,0,1,2,285,1
7646_02,1,0,0,44,1,0,2,285,1
7646_03,1,0,0,24,0,1,2,285,1
7647_01,0,0,2,24,0,0,6,1240,1
7649_01,0,1,2,24,0,1,6,1241,1
7650_01,0,1,2,0,0,1,6,1242,1
7650_02,0,1,0,7,0,0,6,1242,1
7650_03,0,1,1,3,0,1,6,1242,1
7650_04,0,0,2,18,0,1,5,1461,1
7650_05,0,1,2,4,0,0,6,1242,1
7652_01,1,1,0,40,0,1,1,292,1
7656_01,0,1,2,16,0,0,6,1244,1
