PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Num,Side
8083_01,0,0,2,18,0,490,129,7,0,0,False,5,1669,0
8084_01,1,0,2,31,0,1273,568,0,1270,1021,False,2,264,0
8085_01,0,0,1,35,0,520,3,0,1327,25,False,5,1549,1
8086_01,0,1,1,44,0,0,0,1115,0,0,True,6,1306,0
8087_01,1,0,2,62,0,33,1201,0,349,0,True,1,268,0
8088_01,2,0,2,23,0,1,0,11,0,1046,False,4,521,0
8088_02,2,0,2,23,1,3,0,0,940,1306,False,5,1670,0
8089_01,0,0,2,19,0,0,0,953,0,36,True,5,1671,0
8091_01,0,0,2,29,0,18,7,0,0,632,False,5,1672,0
8092_01,1,0,2,31,0,0,1309,133,1011,353,True,3,238,1
8092_02,1,1,0,33,1,0,1507,0,0,0,True,3,238,1
8092_03,1,0,2,41,0,0,1157,0,375,440,False,3,238,1
8094_01,1,0,2,60,0,19,1406,0,0,959,True,2,265,0
8097_01,1,1,2,41,0,0,0,1115,0,0,True,1,317,1
8098_01,1,0,2,69,1,0,248,0,183,1270,False,1,269,0
8098_02,1,0,0,44,0,9,1035,0,519,1,True,1,269,0
8098_03,1,1,0,18,0,0,1507,0,0,0,True,1,269,0
8098_04,1,0,0,26,0,0,1474,0,3,340,True,1,269,0
8102_01,0,0,2,30,0,4,0,384,1051,0,False,5,1674,0
8103_01,2,0,2,34,0,81,0,418,119,0,False,5,1675,0
8105_01,0,0,1,18,0,0,0,15,475,84,False,5,1677,0
8106_01,0,1,0,49,0,0,0,0,0,0,True,6,1306,1
8107_01,0,0,1,71,0,48,43,0,78,454,False,5,1678,0
8108_01,0,0,1,19,0,146,474,0,0,1,False,5,1552,1
8112_01,0,0,1,23,0,90,4,0,7,494,False,5,1553,1
8115_01,1,1,2,31,0,0,0,0,0,0,True,1,318,1
8115_02,1,1,2,40,0,0,0,0,0,0,True,1,318,1
8116_01,2,0,0,28,0,49,0,0,2,787,False,3,252,0
8117_01,1,1,2,17,0,0,0,0,0,0,True,1,319,1
8117_02,1,0,2,24,0,0,620,0,1228,140,False,1,319,1
8117_03,1,1,0,54,0,0,0,0,0,0,True,1,319,1
8118_01,0,1,2,21,0,0,0,0,0,0,False,6,1310,0
8119_01,0,1,0,2,0,0,0,0,0,0,False,5,1555,1
8119_02,0,0,0,20,0,6,757,0,24,13,True,5,1555,1
8119_03,0,0,0,20,0,97,254,0,281,39,False,5,1555,1
8120_01,1,0,0,36,0,0,1267,0,0,938,True,3,253,0
8121_01,0,1,2,25,0,0,0,1115,0,0,True,6,1311,0
8122_01,1,0,0,58,0,0,210,0,1248,1306,False,2,302,1
8122_02,1,0,2,37,0,79,202,0,383,549,True,2,302,1
8122_03,1,0,2,26,0,0,13,0,1164,1132,False,2,302,1
8123_01,0,1,2,45,0,0,0,0,0,0,False,6,1312,0
8124_01,0,0,2,44,0,0,677,0,0,0,False,5,1681,0
8128_01,2,1,2,24,0,0,0,0,0,0,True,5,1682,0
8129_01,0,1,0,13,0,0,0,0,0,0,True,5,82,1
8129_02,0,0,2,4,0,0,0,0,0,0,True,6,1313,0
8129_03,0,0,2,24,0,331,690,311,0,537,False,5,1683,0
8129_04,0,0,0,27,0,3,13,0,0,641,False,5,1683,0
8129_05,0,0,2,39,0,44,912,0,6,0,False,4,522,0
8130_01,0,1,2,23,0,0,0,0,0,0,False,6,1308,1
8130_02,0,0,0,4,0,0,0,0,0,0,False,6,1308,1
8130_03,0,1,2,0,0,0,0,0,0,0,False,6,1308,1
8131_01,2,1,2,22,0,0,0,0,0,0,True,5,1557,1
8133_01,2,0,2,27,0,666,0,0,694,20,False,3,254,0
8135_01,1,1,2,22,0,0,0,0,0,0,True,2,267,0
8136_01,1,1,0,26,0,0,0,0,0,0,True,2,268,0
8136_02,1,0,2,60,0,0,1365,0,1220,8,False,2,268,0
8137_01,0,0,2,18,0,0,267,0,486,23,False,6,1314,0
8138_01,0,1,0,20,0,0,0,0,0,0,False,6,1315,0
8139_01,0,0,2,25,0,11,594,0,0,0,True,4,523,0
8140_01,0,1,1,24,0,0,0,0,0,0,True,6,1309,1
8141_01,0,1,2,38,0,0,0,0,0,0,True,6,1310,1
8143_01,0,0,2,18,0,0,17,5,0,584,True,5,1558,1
8144_01,1,1,0,45,0,0,0,0,0,0,True,1,270,0
8144_02,1,0,2,13,0,0,1221,0,905,1149,False,1,270,0
8144_03,1,0,2,28,0,0,1169,76,0,128,True,1,270,0
8144_04,1,0,2,5,0,0,0,0,0,0,True,1,270,0
8147_01,0,0,2,20,0,0,136,0,1143,92,False,6,1317,0
8147_02,0,1,2,2,0,0,0,0,0,0,True,5,82,1
8147_03,0,0,2,42,0,18,5,403,324,57,False,6,1317,0
8147_04,0,0,0,0,0,0,0,0,0,0,True,6,1317,0
8148_01,0,0,2,18,0,0,409,0,44,240,False,6,1318,0
8149_01,0,1,1,26,0,0,0,0,0,0,False,6,1319,0
8150_01,2,1,0,3,0,0,0,1115,0,0,True,4,539,1
8150_02,2,1,1,49,0,0,0,0,0,0,True,4,539,1
8150_03,2,0,2,19,0,559,0,10,466,25,False,4,539,1
8152_01,0,1,2,19,0,0,0,0,0,0,False,6,1312,1
8153_01,0,1,2,15,0,0,0,0,0,0,False,6,1320,0
8156_01,0,0,1,53,0,90,29,101,232,56,False,6,1321,0
8157_01,0,0,2,0,0,0,0,0,0,0,True,6,1313,1
8157_02,0,0,0,39,0,999,0,244,219,0,False,5,1560,1
8157_03,0,0,2,45,0,0,0,1061,986,0,False,6,1313,1
8157_04,0,1,2,10,0,0,0,0,0,0,True,6,1313,1
8157_05,0,0,0,1,0,0,0,0,0,0,True,6,1313,1
8157_06,0,0,2,9,0,0,0,0,0,0,True,6,1313,1
8158_01,2,0,2,40,0,742,0,322,0,0,False,5,1686,0
8159_01,0,0,2,26,0,0,0,0,511,8,False,5,1687,0
8161_01,0,0,2,18,0,836,28,50,0,0,False,5,1688,0
8162_01,1,0,2,47,0,0,282,0,707,771,False,4,524,0
8164_01,0,0,2,31,0,0,686,0,0,702,False,6,1314,1
8165_01,2,0,2,27,0,259,11,40,587,0,False,4,525,0
8167_01,0,1,1,23,0,0,0,0,0,0,True,6,1315,1
8168_01,0,0,0,32,0,7,552,1115,6,13,False,5,1561,1
8168_02,0,0,2,32,0,270,670,1,1,194,False,5,1561,1
8168_03,0,0,2,21,0,529,0,0,0,2,False,5,1561,1
8168_04,0,0,2,27,0,4,0,9,20,670,False,5,1561,1
8168_05,0,0,2,22,0,607,0,0,0,0,False,6,1316,1
8168_06,0,0,2,18,0,0,650,2,1327,0,True,6,1316,1
8168_07,0,1,1,28,0,0,0,0,0,0,True,6,1316,1
8168_08,0,1,2,38,0,0,0,0,0,0,True,6,1316,1
8171_01,0,0,2,46,0,0,0,489,151,0,False,5,1690,0
8173_01,1,0,2,44,0,0,1230,0,443,4,True,2,304,1
8175_01,1,1,2,38,0,0,0,0,0,0,True,2,305,1
8176_01,1,0,0,28,0,5,1429,0,175,1095,False,0,98,1
8177_01,0,0,2,31,0,116,1507,274,2,215,False,6,1317,1
8178_01,0,1,2,18,0,0,0,0,0,0,True,6,1318,1
8182_01,0,0,1,18,0,0,204,4,0,452,False,5,1564,1
8186_01,0,0,0,4,0,0,0,0,0,0,True,6,1319,1
8186_02,0,1,1,0,0,0,0,0,0,0,True,6,1319,1
8186_03,0,0,2,0,0,0,0,0,0,1306,False,6,1319,1
8186_04,0,1,1,23,0,0,0,0,0,0,False,6,1319,1
8189_01,1,0,2,35,0,0,570,0,0,1063,False,2,271,0
8190_01,1,1,0,43,0,0,0,0,0,0,True,1,320,1
8191_01,0,0,1,18,0,0,0,19,616,4,False,6,1320,1
8192_01,0,0,2,18,0,447,2,3,713,0,False,5,1566,1
8194_01,0,0,2,18,0,0,0,549,30,0,True,5,1567,1
8197_01,0,0,0,49,0,492,0,0,115,0,False,5,1693,0
8199_01,0,0,2,19,0,0,0,0,0,0,False,6,1329,0
8200_01,0,1,1,22,0,0,0,0,0,0,True,6,1330,0
8202_01,1,0,2,4,0,0,1507,0,1327,0,True,2,306,1
8202_02,1,0,2,0,0,0,0,0,0,0,True,2,306,1
8202_03,0,1,2,27,0,0,0,0,0,1306,True,2,306,1
8202_04,1,0,2,39,0,19,1212,0,366,440,True,2,306,1
8202_05,1,0,0,36,0,0,1424,5,0,1264,False,2,306,1
8202_06,1,1,2,53,0,0,0,0,0,0,True,2,306,1
8203_01,1,0,0,23,0,0,330,0,6,1306,False,2,307,1
8203_02,1,1,2,24,0,0,0,0,0,0,True,2,307,1
8204_01,1,0,2,25,0,0,724,930,73,612,False,4,541,1
8204_02,1,0,2,30,0,200,149,1047,165,405,False,4,541,1
8205_01,0,0,2,20,0,512,0,2,0,0,False,6,1331,0
8207_01,2,1,2,40,0,0,0,0,0,0,True,5,1695,0
8208_01,0,1,1,18,0,0,0,0,0,0,True,6,1322,1
8209_01,0,0,2,57,0,6,411,333,0,0,True,6,1332,0
8210_01,2,0,2,47,0,898,0,5,421,0,False,3,241,1
8211_01,0,1,0,26,0,1273,0,0,0,0,True,6,1323,1
8212_01,0,0,1,29,0,412,0,60,12,0,False,5,1569,1
8213_01,0,0,2,32,0,0,2,1,0,695,False,6,1333,0
8214_01,1,1,2,30,0,0,0,0,0,0,True,3,242,1
8216_01,0,0,2,18,0,22,0,564,0,1,True,6,1334,0
8217_01,0,0,2,49,0,0,4,50,0,610,False,5,1570,1
8218_01,1,1,2,33,0,0,0,0,0,0,True,1,272,0
8219_01,0,0,2,18,0,3,0,3,957,0,False,6,1335,0
8220_01,1,0,2,29,0,0,1334,1,133,32,True,0,99,1
8221_01,2,1,2,34,0,0,0,0,0,0,True,5,1696,0
8222_01,2,0,2,43,0,793,105,479,529,0,False,3,257,0
8222_02,2,0,2,18,0,32,796,1,0,0,True,5,1697,0
8224_01,0,1,2,31,0,0,0,0,0,0,False,6,1325,1
8225_01,2,0,2,15,0,85,0,813,0,232,False,5,82,1
8226_01,2,1,2,3,0,0,0,0,0,0,True,5,1572,1
8226_02,2,1,2,37,0,0,0,0,0,0,True,5,1572,1
8226_03,2,1,2,1,0,0,0,0,0,0,True,5,1572,1
8227_01,0,0,2,27,0,14,777,399,12,9,True,4,527,0
8229_01,0,1,2,15,0,0,0,0,0,0,True,6,1336,0
8231_01,0,0,2,33,0,193,627,0,0,0,True,6,1327,1
8231_02,0,0,2,65,0,0,0,111,201,493,False,6,1327,1
8232_01,0,0,2,19,0,5,511,0,120,379,False,5,1574,1
8233_01,0,0,2,30,0,0,0,640,0,18,False,5,1575,1
8233_02,0,0,2,37,0,72,0,18,0,657,False,5,1575,1
8235_01,0,0,2,15,0,0,21,22,787,233,False,5,1576,1
8237_01,0,0,2,19,0,428,0,0,251,0,False,5,1577,1
8238_01,0,0,2,20,0,603,16,0,0,29,False,5,1578,1
8238_02,0,1,0,19,0,0,0,0,0,0,False,6,1328,1
8239_01,0,0,0,21,0,420,0,187,1,1,False,5,1579,1
8242_01,0,0,2,20,0,2,2,705,8,0,True,6,1330,1
8243_01,0,0,2,18,0,0,44,0,650,69,False,6,1331,1
8244_01,0,0,2,27,0,770,0,0,9,0,False,6,1337,0
8247_01,1,0,2,23,0,0,1129,23,562,168,True,3,258,0
8248_01,0,1,2,25,0,0,0,0,0,0,False,6,1339,0
8248_02,0,0,1,72,0,281,0,0,0,397,False,6,1339,0
8251_01,0,1,2,35,0,0,0,0,0,0,True,6,1332,1
8252_01,0,0,0,29,0,52,1507,504,401,79,False,5,1699,0
8252_02,0,0,2,11,0,0,0,0,0,0,False,6,1341,0
8252_03,0,1,2,7,0,0,0,0,0,0,False,6,1341,0
8254_01,2,1,2,27,0,0,0,0,0,0,True,5,1700,0
8255_01,0,0,2,28,0,0,1,12,699,0,False,6,1333,1
8257_01,2,0,2,41,0,342,0,540,0,0,False,4,529,0
8259_01,0,0,2,27,0,0,0,415,300,0,False,6,1342,0
8260_01,0,0,0,19,0,84,4,4,516,0,False,5,1582,1
8260_02,0,0,0,8,0,0,0,0,0,0,True,6,1334,1
8260_03,0,1,0,4,0,0,0,0,0,0,True,6,1334,1
8261_01,0,1,1,38,0,0,0,0,0,0,False,6,1343,0
8264_01,2,0,2,21,0,32,0,766,0,0,True,5,1584,1
8265_01,0,1,2,18,0,0,0,0,0,0,False,6,1344,0
8266_01,0,1,2,10,0,0,0,0,0,0,True,6,1345,0
8267_01,2,0,2,29,0,278,0,48,728,0,False,4,530,0
8267_02,2,1,2,25,0,0,0,0,0,0,True,5,1701,0
8268_01,1,1,2,40,0,0,0,0,0,0,True,1,321,1
8268_02,1,0,2,19,0,0,3,0,720,1047,False,1,321,1
8270_01,2,0,2,38,0,86,766,643,0,0,True,5,1702,0
8271_01,0,0,2,19,0,29,1087,0,0,122,True,5,1586,1
8272_01,2,0,2,0,0,0,0,0,0,0,True,5,1587,1
8272_02,2,1,2,4,0,0,0,0,0,0,True,5,1587,1
8272_03,2,1,2,29,0,0,1507,0,1327,0,True,5,1587,1
8273_01,0,0,2,46,0,0,0,0,333,438,False,6,1346,0
8275_01,2,1,2,32,0,0,0,0,0,0,True,5,1588,1
8276_01,1,0,2,26,0,0,0,0,0,0,True,2,273,0
8276_02,1,1,2,23,0,0,0,0,0,0,True,2,273,0
8277_01,0,1,0,32,0,0,0,0,0,0,True,6,1348,0
8279_01,0,0,2,31,0,0,1274,55,56,1306,True,6,1349,0
8280_01,0,0,2,34,0,0,0,708,22,0,True,5,1703,0
8281_01,0,0,2,45,0,0,1,223,393,17,False,5,1704,0
8282_01,0,0,2,61,0,67,0,541,0,86,False,6,1336,1
8287_01,2,0,2,21,0,879,0,541,0,0,False,4,542,1
8288_01,2,0,2,27,0,1044,0,699,0,7,False,3,259,0
8288_02,2,0,2,15,0,833,0,170,1,11,False,5,1705,0
8289_01,0,1,2,14,0,0,0,0,0,0,False,6,1350,0
8291_01,0,1,2,18,0,0,0,0,0,0,True,6,1339,1
8292_01,1,1,2,39,0,0,0,0,0,0,True,2,310,1
8294_01,2,1,2,62,0,0,0,0,0,0,True,4,543,1
8295_01,2,0,2,40,0,910,0,0,0,0,False,5,1591,1
8297_01,0,0,2,21,0,5,0,0,22,535,False,5,1592,1
8298_01,2,1,2,12,0,0,0,0,0,0,True,5,1593,1
8300_01,1,0,2,27,0,0,1507,0,978,559,True,2,274,0
8301_01,1,0,2,28,0,1015,1330,0,87,712,False,2,275,0
8302_01,0,0,2,0,0,0,0,0,0,0,True,6,1340,1
8302_02,0,0,2,17,0,4,0,696,0,0,False,5,1594,1
8303_01,2,0,0,23,0,209,0,1022,423,0,False,5,1595,1
8306_01,0,0,2,6,0,0,0,0,0,0,True,6,1351,0
8306_02,0,1,1,29,0,0,0,0,0,0,True,6,1351,0
8306_03,0,0,2,41,0,668,0,0,1327,49,False,6,1351,0
8307_01,1,0,0,27,1,0,832,985,0,0,True,0,100,1
8307_02,1,1,2,34,0,0,0,0,0,0,True,0,100,1
8310_01,1,1,0,36,0,0,0,0,0,0,True,4,545,1
8313_01,0,0,2,30,0,397,0,0,0,260,False,6,1341,1
8314_01,1,0,2,30,0,0,494,0,31,1234,False,3,245,1
8314_02,0,0,0,29,1,0,1124,0,2,545,True,3,245,1
8315_01,0,0,2,21,0,330,168,158,0,85,False,5,1598,1
8316_01,0,0,0,21,0,444,4,37,1,0,False,5,1709,0
8317_01,0,0,0,18,0,2,81,479,37,0,False,5,1710,0
8318_01,2,1,2,11,0,0,0,0,0,0,True,5,1711,0
8318_02,2,0,2,65,0,935,0,0,0,0,False,5,1711,0
8318_03,2,0,0,25,0,145,0,188,599,0,False,5,1711,0
8318_04,2,1,0,0,0,0,0,0,0,0,True,5,1711,0
8319_01,0,0,2,24,0,0,0,605,1327,75,False,5,1712,0
8320_01,0,1,1,19,0,0,0,0,0,0,True,6,1352,0
8321_01,0,0,2,23,0,0,0,0,0,570,False,5,1713,0
8322_01,1,0,1,45,1,1273,49,0,1224,1154,False,5,82,1
8322_02,0,1,0,52,0,0,0,0,0,0,True,2,312,1
8323_01,0,0,1,55,0,0,379,258,48,0,True,4,546,1
8324_01,0,1,1,24,0,0,0,0,0,0,False,6,1353,0
8326_01,0,0,2,31,0,626,0,0,1327,1,False,6,1354,0
8328_01,0,1,2,18,0,0,0,0,0,0,False,6,1356,0
8329_01,0,1,2,22,0,0,0,0,0,0,False,6,1357,0
8330_01,0,0,2,39,0,643,0,0,4,0,False,5,1600,1
8332_01,0,1,1,19,0,0,0,0,0,0,True,6,1358,0
8333_01,1,0,0,33,0,760,0,0,1035,1101,False,2,313,1
8334_01,0,1,1,14,0,0,0,0,0,0,True,6,1359,0
8335_01,2,0,2,30,0,562,0,496,0,0,False,4,531,0
8336_01,2,1,2,30,0,0,0,0,0,0,True,4,547,1
8338_01,2,1,2,21,0,0,0,0,0,0,True,5,1716,0
8338_02,2,0,2,45,0,424,0,2,672,0,False,5,1716,0
8338_03,2,1,2,17,0,0,0,0,1327,0,True,5,1716,0
8339_01,1,0,2,39,0,0,240,1115,970,963,False,3,246,1
8339_02,1,0,2,22,0,0,1223,0,776,1008,False,3,246,1
8341_01,0,0,2,37,0,405,0,163,0,46,False,5,1601,1
8342_01,1,0,2,48,0,0,1507,0,356,264,True,4,548,1
8342_02,1,1,2,33,0,0,0,0,0,0,True,4,548,1
8342_03,1,0,0,37,0,0,1027,2,831,252,False,4,548,1
8343_01,0,0,2,27,0,936,160,790,0,0,False,5,1717,0
8344_01,2,1,2,29,0,0,0,1115,0,0,True,3,247,1
8344_02,2,0,2,38,0,30,359,115,336,0,True,3,247,1
8344_03,2,1,2,16,0,0,0,0,0,0,True,3,247,1
8345_01,0,0,1,18,0,0,0,961,16,232,False,5,1602,1
8346_01,0,0,2,27,0,41,23,63,0,541,False,5,1718,0
8348_01,2,1,2,47,0,0,1507,0,0,0,True,4,532,0
8354_01,1,1,2,15,0,0,0,0,0,0,True,1,323,1
8354_02,1,1,2,13,0,0,0,0,0,0,True,1,323,1
8356_01,0,1,1,19,0,0,0,0,0,0,False,6,1361,0
8360_01,1,1,2,17,0,0,0,0,0,0,True,1,326,1
8360_02,1,1,2,31,0,0,1507,0,0,0,True,1,326,1
8362_01,0,0,2,19,0,49,523,0,0,46,True,5,1720,0
8363_01,1,0,0,25,0,0,926,0,526,512,False,0,101,1
8363_02,1,0,2,26,0,0,529,1,760,1035,False,0,101,1
8365_01,0,1,0,25,0,0,0,0,0,0,True,6,1363,0
8366_01,0,0,2,2,0,0,0,0,0,0,False,6,1364,0
8366_02,0,0,2,7,0,0,0,0,0,0,False,5,82,1
8366_03,0,1,2,2,0,0,0,0,0,0,True,6,1364,0
8366_04,0,0,2,19,0,0,0,0,1327,516,False,6,1364,0
8366_05,0,0,2,1,0,0,0,0,0,0,False,6,1364,0
8368_01,0,1,2,4,0,0,0,0,0,0,True,6,1365,0
8368_02,0,0,0,49,0,301,64,336,0,0,True,5,1721,0
8369_01,2,1,2,61,0,0,0,0,0,0,True,5,1604,1
8369_02,2,0,2,57,1,374,22,889,4,0,True,4,549,1
8371_01,0,0,0,52,0,0,0,529,113,0,True,5,1605,1
8373_01,0,0,2,22,0,1,2,231,0,415,False,5,1606,1
8374_01,1,1,0,37,0,0,0,0,0,0,True,5,82,1
8375_01,0,0,1,15,0,64,0,0,0,536,True,5,82,1
8376_01,2,1,2,28,0,0,0,0,0,0,True,5,1607,1
8377_01,2,0,2,40,0,748,14,292,1,0,False,4,537,0
8378_01,0,0,2,13,0,0,0,428,1091,9,False,5,1608,1
8379_01,0,0,2,24,0,394,0,0,0,227,False,5,1609,1
8380_01,0,1,1,25,0,0,0,0,0,0,True,6,1367,0
8381_01,0,0,2,25,0,0,0,0,647,3,False,4,550,1
8382_01,1,0,2,43,0,0,1402,0,1082,1049,False,2,277,0
8383_01,0,1,2,46,0,0,0,0,0,0,False,6,1368,0
8383_02,0,1,2,3,0,0,0,0,0,0,False,6,1368,0
8383_03,0,0,2,3,0,0,0,0,0,0,True,6,1368,0
8383_04,0,1,2,3,0,0,0,0,0,0,True,6,1368,0
8383_05,0,0,2,8,0,0,0,0,0,0,False,6,1368,0
8383_06,0,0,2,57,0,0,641,1,0,2,True,6,1368,0
8383_07,0,0,2,11,0,0,0,0,0,0,False,6,1368,0
8384_01,0,0,2,20,0,0,0,0,907,0,False,5,1722,0
8386_01,0,0,0,27,0,0,806,0,1033,0,False,6,1369,0
8388_01,0,0,2,20,0,631,0,33,1327,0,True,5,1724,0
8390_01,0,1,1,14,0,0,0,0,0,0,True,6,1370,0
8392_01,0,0,1,24,0,86,514,1,0,0,False,5,1610,1
8393_01,0,0,2,21,0,159,140,54,233,95,False,5,1725,0
8394_01,1,0,0,33,1,9,840,0,1252,896,False,1,276,0
8395_01,1,0,2,32,0,0,13,0,1020,284,False,3,260,0
8397_01,0,0,1,22,0,2,101,357,0,0,True,6,1371,0
8398_01,1,1,2,15,0,0,0,0,0,0,True,1,329,1
8398_02,1,1,2,41,0,0,0,0,0,0,True,1,329,1
8401_01,1,1,0,31,0,0,0,0,0,0,True,2,315,1
8403_01,1,1,0,35,0,0,0,0,0,0,True,2,316,1
8404_01,0,1,2,48,0,0,0,0,1327,0,True,6,1346,1
8404_02,0,1,2,15,0,0,0,0,0,0,True,6,1346,1
8405_01,0,0,2,37,0,0,0,771,0,0,True,6,1372,0
8406_01,2,0,2,21,0,862,170,472,1327,518,False,3,250,1
8407_01,0,0,2,34,0,44,810,51,0,9,False,5,1613,1
8409_01,0,1,2,19,0,0,0,0,0,0,False,6,1373,0
8410_01,0,0,2,52,0,267,271,0,111,0,False,5,1615,1
8411_01,0,0,2,15,0,0,1149,0,0,0,True,5,1726,0
8414_01,0,0,2,24,0,0,162,487,22,0,False,6,1374,0
8416_01,0,0,2,45,0,0,0,526,2,0,True,4,553,1
8418_01,1,1,0,13,0,0,0,0,0,0,True,1,330,1
8418_02,1,0,2,18,0,0,0,0,199,1075,False,1,330,1
8419_01,0,0,2,19,0,0,159,411,0,0,True,5,1618,1
8419_02,0,1,2,20,0,0,0,0,0,0,True,6,1349,1
8420_01,0,0,2,20,0,1235,4,0,58,0,False,4,554,1
8421_01,0,0,2,27,0,1,30,612,0,33,True,5,1619,1
8423_01,0,0,2,22,0,0,0,6,0,601,False,5,1620,1
8427_01,0,1,1,17,0,0,0,0,0,0,False,6,1376,0
8429_01,0,1,0,23,0,0,0,0,0,0,True,6,1351,1
8430_01,0,0,2,29,0,291,0,457,0,0,False,5,1621,1
8431_01,1,1,0,24,0,0,0,0,0,0,True,1,277,0
8431_02,1,0,0,26,0,1,1311,25,469,13,False,1,277,0
8432_01,0,1,2,36,0,0,0,0,0,0,False,6,1377,0
8433_01,0,0,2,25,0,304,476,2,2,16,True,5,1729,0
8437_01,0,0,1,36,0,52,0,130,308,170,False,5,82,1
8438_01,2,0,2,32,0,586,0,932,0,0,False,5,1624,1
8441_01,0,1,0,16,0,0,0,0,0,0,True,6,1352,1
8442_01,2,0,2,32,0,681,150,0,33,0,False,4,540,0
8444_01,0,0,2,48,0,0,902,1,0,2,False,5,1733,0
8447_01,0,0,2,25,0,1,0,1,14,897,False,5,1734,0
8448_01,1,1,0,46,0,0,0,0,0,1306,True,1,278,0
8449_01,1,0,0,32,0,0,1015,0,1301,684,False,2,317,1
8449_02,1,0,2,50,0,0,1138,0,44,477,True,2,317,1
8451_01,2,0,0,31,0,1076,0,0,0,0,False,5,1625,1
8451_02,2,1,2,27,0,0,0,0,0,0,True,5,1625,1
8452_01,1,0,0,52,1,0,636,908,0,1260,False,2,279,0
8452_02,1,1,2,34,0,0,0,0,0,0,True,2,279,0
8452_03,1,1,0,40,0,0,0,0,0,0,True,2,279,0
8452_04,1,0,2,36,0,0,740,18,937,49,True,2,279,0
8454_01,0,0,2,19,0,112,0,247,350,0,False,6,1354,1
8456_01,1,1,0,33,0,0,0,0,0,0,True,2,280,0
8457_01,0,0,2,23,0,29,0,1115,307,249,False,5,1627,1
8458_01,1,0,0,57,0,0,1271,31,544,1237,False,2,319,1
8458_02,1,1,0,24,0,0,0,0,0,0,True,2,319,1
8458_03,1,1,0,19,0,0,0,0,0,0,True,2,319,1
8458_04,1,1,2,54,0,0,0,0,0,0,True,2,319,1
8458_05,1,0,2,28,0,768,1055,0,0,17,True,2,319,1
8458_06,1,0,2,26,1,1,1353,0,5,117,True,2,319,1
8459_01,0,1,1,43,0,0,0,0,0,0,False,6,1355,1
8460_01,0,0,2,39,0,0,21,63,555,0,False,5,1628,1
8462_01,0,0,2,21,0,32,494,0,0,0,True,5,1629,1
8463_01,0,0,0,24,0,0,0,501,37,0,False,5,1630,1
8465_01,2,0,2,35,0,0,0,0,0,0,False,4,542,0
8465_02,2,1,2,61,0,0,0,0,0,0,True,5,1736,0
8466_01,0,0,2,21,0,0,5,0,563,10,False,5,1737,0
8467_01,0,1,0,14,0,0,0,0,0,0,True,6,1379,0
8468_01,2,0,0,38,0,838,0,19,0,0,False,3,263,0
8469_01,0,1,0,23,0,0,0,0,0,0,True,6,1356,1
8470_01,1,0,0,31,1,1269,255,0,1128,1037,False,2,281,0
8471_01,1,0,0,66,1,0,961,1,981,45,False,4,556,1
8472_01,0,1,2,56,0,0,0,0,0,0,False,6,1380,0
8474_01,0,0,0,21,0,39,53,93,33,441,False,5,1632,1
8475_01,1,0,0,49,0,0,1106,791,109,784,False,1,331,1
8475_02,1,0,0,21,0,2,1321,64,1230,950,False,1,331,1
8476_01,2,0,2,27,0,231,0,418,277,23,True,3,252,1
8477_01,0,0,2,23,0,0,1,51,945,209,False,5,1633,1
8479_01,0,0,2,27,0,0,0,0,585,0,False,5,1738,0
8480_01,0,0,2,49,0,181,0,141,878,471,False,6,1382,0
8480_02,0,0,2,38,0,0,645,3,34,0,False,6,1382,0
8481_01,1,1,2,60,0,0,0,0,0,0,True,1,332,1
8482_01,0,1,0,47,0,0,0,0,0,0,False,6,1358,1
8483_01,1,1,2,29,1,0,0,0,0,0,True,3,253,1
8486_01,0,1,2,19,0,0,0,0,0,0,True,6,1360,1
8487_01,1,0,0,32,1,65,1507,0,88,1276,False,2,282,0
8489_01,0,1,1,22,0,1273,0,0,0,0,True,6,1383,0
8491_01,2,0,0,35,0,287,0,1104,8,0,True,5,1635,1
8492_01,0,0,2,28,0,0,62,3,545,0,True,5,1740,0
8493_01,0,1,1,22,0,0,0,0,0,0,False,6,1384,0
8494_01,2,0,2,42,0,623,0,856,1327,0,True,4,543,0
8495_01,1,0,0,37,0,18,1315,1,819,2,True,2,283,0
8500_01,2,0,2,31,0,49,288,758,0,0,True,5,1743,0
8502_01,2,0,2,33,1,889,951,36,405,301,False,3,254,1
8503_01,1,0,2,48,0,1223,685,144,956,694,False,1,279,0
8503_02,1,0,2,31,0,0,420,0,1327,1153,False,1,279,0
8503_03,1,1,0,18,0,0,0,0,0,0,True,1,279,0
8504_01,0,0,2,44,0,0,0,999,2,1,True,5,1744,0
8504_02,0,1,0,22,0,0,0,0,0,0,True,6,1385,0
8506_01,0,0,2,18,0,415,0,54,188,0,False,5,1746,0
8508_01,2,1,2,48,0,0,0,0,0,0,True,5,1747,0
8508_02,2,1,2,2,0,0,0,0,0,0,True,5,1747,0
8508_03,2,0,2,0,0,0,0,0,0,0,True,5,1747,0
8509_01,0,0,2,43,0,21,0,694,0,0,False,6,1364,1
8511_01,0,0,1,51,0,486,28,72,0,82,False,6,1365,1
8512_01,0,0,0,48,0,0,549,0,0,10,True,5,1637,1
8514_01,2,0,2,51,0,691,28,259,151,835,False,5,1748,0
8516_01,0,0,2,20,0,1273,0,0,303,0,True,5,1750,0
8521_01,1,0,2,41,0,0,0,0,0,0,False,0,102,1
